intExpID,Column,total_users,intSeg,intArr,intDel,intSta,intRep,intDelRate,intActRate,intByteSize,floatBuf,algorithm_used,Seg_Dur,Codec,Width,Height,Resolutions,FPS,Play_Pos,RTT,Protocol,Clae,Duanmu,Yin,Yu,P1203,log_Clae,log_Duanmu,log_Yin,log_Yu,log_P1203,intUser,port,rtt_qos,tp_qos,p_qos
6,5,2,36,38928,413,0,4375,10657,2200,550206,33733,elastic,2000,h264,1920,1080,1920x1080,24,70000,21.493,HTTP/1.1,2.99,72.019,132123.763,3.785,4.313,0.4756711883,1.857447087,5.120980934,0.5780658838,0.6347794581,2,57218,0.152,1641332.319,132
21,1,3,49,81508,524,0,4375,13274,3477,869463,17316,elastic,2000,h264,1920,1080,1920x1080,24,96000,23.482,HTTP/1.1,3.203,72.22,181588.898,3.843,4.313,0.5055569387,1.858657484,5.259089293,0.5846703845,0.6347794581,2,39808,0.373,1855330.133,199
99,11,2,8,14040,1003,0,4375,6239,3129,782275,3776,exponential,2000,h264,1920,1080,1920x1080,24,14000,46.926,HTTP/1.1,2.26,69.57,19647.652,3.358,4.312,0.3541084391,1.842422003,4.293310657,0.5260806918,0.6346787522,1,41876,19.909,850159.6566,159
8,2,2,43,60162,455,0,4375,13772,3133,783316,26627,elastic,2000,h264,1920,1080,1920x1080,24,84000,16.077,HTTP/1.1,3.159,72.522,161713.86,3.857,4.311,0.4995496259,1.860469772,5.208747244,0.5862496389,0.6345780229,1,51874,0.096,1910343.869,107
8,2,2,43,58095,453,0,4375,13833,3133,783316,28723,elastic,2000,h264,1920,1080,1920x1080,24,84000,14.693,HTTP/1.1,3.159,72.522,161713.86,3.857,4.311,0.4995496259,1.860469772,5.208747244,0.5862496389,0.6345780229,2,35366,6.484,1881693.368,134
18,1,2,34,46464,542,0,4375,10459,2834,708619,22292,elastic,2000,h264,1920,1080,1920x1080,24,66000,8.9,HTTP/1.1,3.166,72.08,125556.577,3.814,4.311,0.5005109105,1.857814778,5.098839467,0.5813806887,0.6345780229,1,56828,5.734,1383562.58,191
18,1,2,34,46632,518,0,4375,10943,2834,708619,22129,elastic,2000,h264,1920,1080,1920x1080,24,66000,19.662,HTTP/1.1,3.03,71.848,124430.008,3.781,4.311,0.4814426285,1.856414683,5.094925129,0.5776066774,0.6345780229,2,40336,6.876,1558141.068,165
21,1,3,43,67857,490,0,4375,12788,3133,783316,18889,elastic,2000,h264,1920,1080,1920x1080,24,84000,43.859,HTTP/1.1,3.159,72.522,161713.86,3.857,4.311,0.4995496259,1.860469772,5.208747244,0.5862496389,0.6345780229,1,56224,3.207,1865693.427,165
101,11,2,8,13668,1167,0,4375,5362,3129,782275,3741,average,2000,h264,1920,1080,1920x1080,24,14000,12.506,HTTP/1.1,2.137,67.627,17907.941,3.141,4.311,0.3298045222,1.830120122,4.253045655,0.4970679364,0.6345780229,1,42498,8.938,698742.5281,188
11,4,5,53,100828,877,0,2422,6918,3033,758478,6197,elastic,2000,h264,1280,720,1280x720,24,104000,336.556,HTTP/1.1,2.843,70.952,182716.032,3.636,4.31,0.4537768597,1.850964642,5.261776655,0.5606238745,0.6344772702,1,49230,17.418,1596418.321,126
30,1,3,42,71358,430,0,4375,13410,2883,720811,13842,bba,2000,h264,1920,1080,1920x1080,24,82000,0.279,HTTP/1.1,2.949,71.133,151935.267,3.716,4.31,0.4696747726,1.852071125,5.181658593,0.5700757053,0.6344772702,1,60370,0.176,1784181.171,173
30,1,3,42,70876,424,0,4375,13600,2883,720811,14434,bba,2000,h264,1920,1080,1920x1080,24,82000,0.273,HTTP/1.1,3.077,71.562,154508.952,3.777,4.31,0.4881274962,1.85468247,5.188953647,0.5771469848,0.6344772702,3,57464,0.13,1776378.969,102
62,4,3,21,25234,392,0,4375,28335,5553,1388420,17575,conventional,2000,h264,1920,1080,1920x1080,24,40000,16.833,HTTP/1.1,2.989,73.017,76171.79,3.824,4.31,0.475525915,1.863423985,4.881794161,0.5825178836,0.6344772702,2,34402,0.083,3889072.797,173
62,4,3,21,24842,390,0,4375,28480,5553,1388420,17873,conventional,2000,h264,1920,1080,1920x1080,24,40000,22.909,HTTP/1.1,3.323,73.688,78185.774,3.92,4.31,0.5215303413,1.867396769,4.89312774,0.593286067,0.6344772702,3,45596,0.121,3979686.645,172
63,1,3,21,28101,277,0,4375,40098,5553,1388420,14753,conventional,2000,h264,1920,1080,1920x1080,24,40000,70.321,HTTP/1.1,2.97,72.382,75715.192,3.802,4.31,0.4727564493,1.859630579,4.879183028,0.5800121125,0.6344772702,1,44304,20.097,8552501.432,141
63,1,3,21,28083,694,0,4375,16004,5553,1388420,14734,conventional,2000,h264,1920,1080,1920x1080,24,40000,17.692,HTTP/1.1,2.906,72.106,74888.677,3.763,4.31,0.46329561,1.857971404,4.874416158,0.5755342183,0.6344772702,2,58428,0.174,2127417.321,236
63,1,3,21,30486,1290,0,4375,8610,5553,1388420,12316,conventional,2000,h264,1920,1080,1920x1080,24,40000,15.175,HTTP/1.1,2.989,73.017,76171.79,3.824,4.31,0.475525915,1.863423985,4.881794161,0.5825178836,0.6344772702,3,41406,1.085,1106923.192,416
99,11,2,13,21986,1364,0,4375,5260,3587,896857,5760,exponential,2000,h264,1920,1080,1920x1080,24,24000,42.09,HTTP/1.1,2.559,70.59,38313.762,3.532,4.308,0.4080702859,1.848743182,4.583354797,0.5480206949,0.6342756946,2,50578,26.092,701718.7055,191
101,11,2,13,22231,1520,0,4375,4720,3587,896857,5132,average,2000,h264,1920,1080,1920x1080,24,24000,30.839,HTTP/1.1,2.46,69.899,37030.649,3.434,4.306,0.3909351071,1.844470963,4.568561324,0.5358002908,0.6340740255,2,51198,14.066,609941.4998,311
1,2,3,30,53387,762,0,4375,11152,4249,1062270,7797,arbiter,2000,h264,1920,1080,1920x1080,24,58000,0.27,HTTP/1.1,2.995,71.855,109335.181,3.782,4.305,0.4763968267,1.856456994,5.038759928,0.5777215245,0.6339731558,1,37976,0.167,1465046.213,165
1,2,3,30,52097,335,0,4375,25367,4249,1062270,8999,arbiter,2000,h264,1920,1080,1920x1080,24,58000,0.27,HTTP/1.1,2.995,71.855,109335.181,3.782,4.305,0.4763968267,1.856456994,5.038759928,0.5777215245,0.6339731558,2,49708,0.113,3531969.071,180
1,2,3,30,51285,797,0,4375,10662,4249,1062270,9790,arbiter,2000,h264,1920,1080,1920x1080,24,58000,5.153,HTTP/1.1,2.995,71.855,109335.181,3.782,4.305,0.4763968267,1.856456994,5.038759928,0.5777215245,0.6339731558,3,42496,5.893,1381552.497,158
2,1,2,30,43779,473,0,4375,17966,4249,1062270,17302,arbiter,2000,h264,1920,1080,1920x1080,24,58000,0.296,HTTP/1.1,2.995,71.855,109335.181,3.782,4.305,0.4763968267,1.856456994,5.038759928,0.5777215245,0.6339731558,1,34244,0.261,2386683.02,197
2,1,2,30,42587,480,0,4375,17704,4249,1062270,18507,arbiter,2000,h264,1920,1080,1920x1080,24,58000,0.597,HTTP/1.1,2.995,71.855,109335.181,3.782,4.305,0.4763968267,1.856456994,5.038759928,0.5777215245,0.6339731558,2,45976,0.249,2324138.806,203
5,5,2,30,30614,405,0,4375,20983,4249,1062270,30044,arbiter,2000,h264,1920,1080,1920x1080,24,58000,7.513,HTTP/1.1,2.995,71.855,109335.181,3.782,4.305,0.4763968267,1.856456994,5.038759928,0.5777215245,0.6339731558,1,44742,5.002,2928489.332,94
5,5,2,30,31932,464,0,4375,18315,4249,1062270,28814,arbiter,2000,h264,1920,1080,1920x1080,24,58000,6.552,HTTP/1.1,2.995,71.855,109335.181,3.782,4.305,0.4763968267,1.856456994,5.038759928,0.5777215245,0.6339731558,2,56486,9.6,2517758.294,194
12,2,2,30,42439,523,0,4375,16248,4249,1062270,18304,arbiter,2000,h264,1920,1080,1920x1080,24,58000,0.173,HTTP/1.1,2.995,71.855,109335.181,3.782,4.305,0.4763968267,1.856456994,5.038759928,0.5777215245,0.6339731558,1,38740,7.955,2115211.492,129
12,2,2,30,42916,571,0,4375,14882,4249,1062270,17839,arbiter,2000,h264,1920,1080,1920x1080,24,58000,13.823,HTTP/1.1,2.995,71.855,109335.181,3.782,4.305,0.4763968267,1.856456994,5.038759928,0.5777215245,0.6339731558,2,50480,12.114,2060350.679,213
15,4,5,30,56805,457,0,4375,18595,4249,1062270,4240,arbiter,2000,h264,1920,1080,1920x1080,24,58000,0.285,HTTP/1.1,2.995,71.855,109335.181,3.782,4.305,0.4763968267,1.856456994,5.038759928,0.5777215245,0.6339731558,1,41446,0.155,2460633.122,189
15,4,5,30,55809,421,0,4375,20185,4249,1062270,5194,arbiter,2000,h264,1920,1080,1920x1080,24,58000,0.289,HTTP/1.1,2.995,71.855,109335.181,3.782,4.305,0.4763968267,1.856456994,5.038759928,0.5777215245,0.6339731558,2,53170,0.12,2699652.156,179
15,4,5,30,57584,1531,0,4375,5550,4249,1062270,3443,arbiter,2000,h264,1920,1080,1920x1080,24,58000,7.773,HTTP/1.1,2.995,71.855,109335.181,3.782,4.305,0.4763968267,1.856456994,5.038759928,0.5777215245,0.6339731558,4,52864,5.857,2156708.874,105
15,4,5,30,54289,751,0,4375,11315,4249,1062270,6814,arbiter,2000,h264,1920,1080,1920x1080,24,58000,7.707,HTTP/1.1,2.995,71.855,109335.181,3.782,4.305,0.4763968267,1.856456994,5.038759928,0.5777215245,0.6339731558,5,56562,11.125,1479380.453,139
16,4,3,30,41948,310,0,4375,27413,4249,1062270,19003,arbiter,2000,h264,1920,1080,1920x1080,24,58000,0.255,HTTP/1.1,2.995,71.855,109335.181,3.782,4.305,0.4763968267,1.856456994,5.038759928,0.5777215245,0.6339731558,1,40344,0.133,3664366.294,148
16,4,3,30,41267,310,0,4375,27413,4249,1062270,19703,arbiter,2000,h264,1920,1080,1920x1080,24,58000,0.351,HTTP/1.1,2.995,71.855,109335.181,3.782,4.305,0.4763968267,1.856456994,5.038759928,0.5777215245,0.6339731558,2,52076,0.105,3693588.589,149
16,4,3,30,40466,321,0,4375,26474,4249,1062270,20237,arbiter,2000,h264,1920,1080,1920x1080,24,58000,0.368,HTTP/1.1,2.995,71.855,109335.181,3.782,4.305,0.4763968267,1.856456994,5.038759928,0.5777215245,0.6339731558,3,44864,0.335,3669200.3,148
17,4,2,30,37730,310,0,4375,27413,4249,1062270,22983,arbiter,2000,h264,1920,1080,1920x1080,24,58000,0.314,HTTP/1.1,2.995,71.855,109335.181,3.782,4.305,0.4763968267,1.856456994,5.038759928,0.5777215245,0.6339731558,1,39550,0.168,3688882.254,143
17,4,2,30,38035,325,0,4375,26148,4249,1062270,22693,arbiter,2000,h264,1920,1080,1920x1080,24,58000,9.362,HTTP/1.1,2.995,71.855,109335.181,3.782,4.305,0.4763968267,1.856456994,5.038759928,0.5777215245,0.6339731558,2,51290,0.25,3571612.496,147
19,5,5,30,54545,1365,0,4375,6225,4249,1062270,7278,arbiter,2000,h264,1920,1080,1920x1080,24,58000,0.553,HTTP/1.1,2.995,71.855,109335.181,3.782,4.305,0.4763968267,1.856456994,5.038759928,0.5777215245,0.6339731558,1,42832,0.247,848358.208,305
19,5,5,30,58496,811,0,4375,10478,4249,1062270,2867,arbiter,2000,h264,1920,1080,1920x1080,24,58000,0.368,HTTP/1.1,2.995,71.855,109335.181,3.782,4.305,0.4763968267,1.856456994,5.038759928,0.5777215245,0.6339731558,2,54608,0.163,1354385.813,226
19,5,5,30,54794,399,0,4375,21298,4249,1062270,6654,arbiter,2000,h264,1920,1080,1920x1080,24,58000,16.005,HTTP/1.1,2.995,71.855,109335.181,3.782,4.305,0.4763968267,1.856456994,5.038759928,0.5777215245,0.6339731558,3,47372,5.493,3360408.628,155
22,1,3,30,51794,492,0,4375,17272,4249,1062270,9397,arbiter,2000,h264,1920,1080,1920x1080,24,58000,0.291,HTTP/1.1,2.995,71.855,109335.181,3.782,4.305,0.4763968267,1.856456994,5.038759928,0.5777215245,0.6339731558,1,33350,0.104,2297850.713,206
22,1,3,30,50532,652,0,4375,13033,4249,1062270,10642,arbiter,2000,h264,1920,1080,1920x1080,24,58000,9.48,HTTP/1.1,2.995,71.855,109335.181,3.782,4.305,0.4763968267,1.856456994,5.038759928,0.5777215245,0.6339731558,2,45078,6.041,1706718.969,241
22,1,3,30,50893,596,0,4375,14258,4249,1062270,10284,arbiter,2000,h264,1920,1080,1920x1080,24,58000,7.6,HTTP/1.1,2.995,71.855,109335.181,3.782,4.305,0.4763968267,1.856456994,5.038759928,0.5777215245,0.6339731558,3,37874,4.442,1871012.959,166
23,5,3,30,37590,286,0,4375,29713,4249,1062270,23136,arbiter,2000,h264,1920,1080,1920x1080,24,58000,0.264,HTTP/1.1,2.995,71.855,109335.181,3.782,4.305,0.4763968267,1.856456994,5.038759928,0.5777215245,0.6339731558,1,43996,0.18,3978633.215,140
23,5,3,30,37026,289,0,4375,29405,4249,1062270,23879,arbiter,2000,h264,1920,1080,1920x1080,24,58000,0.307,HTTP/1.1,2.995,71.855,109335.181,3.782,4.305,0.4763968267,1.856456994,5.038759928,0.5777215245,0.6339731558,2,55728,0.224,3952260.148,149
23,5,3,30,38134,286,0,4375,29713,4249,1062270,22530,arbiter,2000,h264,1920,1080,1920x1080,24,58000,0.302,HTTP/1.1,2.995,71.855,109335.181,3.782,4.305,0.4763968267,1.856456994,5.038759928,0.5777215245,0.6339731558,3,48528,0.16,3993062.367,136
18,1,2,33,45122,780,0,4375,11631,4536,1134060,21633,elastic,2000,h264,1920,1080,1920x1080,24,64000,32.485,HTTP/1.1,3.12,71.961,121181.558,3.797,4.304,0.494154594,1.85709719,5.083436532,0.5794405971,0.6338722627,1,56824,6.557,1565274.51,183
18,1,2,33,45374,1047,0,4375,8665,4536,1134060,21387,elastic,2000,h264,1920,1080,1920x1080,24,64000,16.629,HTTP/1.1,2.982,71.722,120054.989,3.763,4.304,0.4745076391,1.855652392,5.079380212,0.5755342183,0.6338722627,2,40324,2.375,1126460.73,289
100,11,2,32,57036,757,0,4375,10269,3886,971715,8105,conventional,2000,h264,1920,1080,1920x1080,24,62000,16.076,HTTP/1.1,2.79,70.713,112118.793,3.633,4.304,0.4456042033,1.849499263,5.049678414,0.5602653979,0.6338722627,1,43292,0.059,1646836.162,229
100,11,2,30,54922,821,0,4375,10350,4249,1062270,6253,conventional,2000,h264,1920,1080,1920x1080,24,58000,14.28,HTTP/1.1,2.794,70.589,104322.659,3.615,4.304,0.4462264018,1.84873703,5.018378648,0.5581083016,0.6338722627,2,51944,5.499,1358635.858,159
43,1,2,5,5258,679,0,4375,16817,5709,1427420,5964,average,2000,h264,1920,1080,1920x1080,24,8000,14.955,HTTP/1.1,2.242,72.763,10467.505,3.615,4.303,0.3506356083,1.861910597,4.019843177,0.5581083016,0.6337713461,1,45174,1.171,2208337.781,268
43,1,2,5,5246,660,0,4375,17302,5709,1427420,5968,average,2000,h264,1920,1080,1920x1080,24,8000,18.682,HTTP/1.1,2.242,72.763,10467.505,3.615,4.303,0.3506356083,1.861910597,4.019843177,0.5581083016,0.6337713461,2,34768,1.686,2336382.189,269
46,1,3,5,5198,626,0,4375,18241,5709,1427420,5846,average,2000,h264,1920,1080,1920x1080,24,8000,29.545,HTTP/1.1,2.242,72.763,10467.505,3.615,4.303,0.3506356083,1.861910597,4.019843177,0.5581083016,0.6337713461,1,45772,11.993,2499184.237,124
46,1,3,5,5370,847,0,4375,13482,5709,1427420,5602,average,2000,h264,1920,1080,1920x1080,24,8000,26.456,HTTP/1.1,2.242,72.763,10467.505,3.615,4.303,0.3506356083,1.861910597,4.019843177,0.5581083016,0.6337713461,2,35360,7.773,1776505.211,221
46,1,3,5,6373,441,0,4375,25894,5709,1427420,4650,average,2000,h264,1920,1080,1920x1080,24,8000,13.414,HTTP/1.1,2.242,72.763,10467.505,3.615,4.303,0.3506356083,1.861910597,4.019843177,0.5581083016,0.6337713461,3,50540,0.042,3538773.861,93
52,5,3,5,5137,266,0,4375,42929,5709,1427420,5791,exponential,2000,h264,1920,1080,1920x1080,24,8000,28.126,HTTP/1.1,2.242,72.763,10467.505,3.615,4.303,0.3506356083,1.861910597,4.019843177,0.5581083016,0.6337713461,1,54590,1.464,6532165.669,64
52,5,3,5,5241,402,0,4375,28406,5709,1427420,5684,exponential,2000,h264,1920,1080,1920x1080,24,8000,18.486,HTTP/1.1,2.242,72.763,10467.505,3.615,4.303,0.3506356083,1.861910597,4.019843177,0.5581083016,0.6337713461,2,44180,2.414,3990663.767,181
52,5,3,5,4420,218,0,4375,52382,5709,1427420,6380,exponential,2000,h264,1920,1080,1920x1080,24,8000,23.644,HTTP/1.1,2.242,72.763,10467.505,3.615,4.303,0.3506356083,1.861910597,4.019843177,0.5581083016,0.6337713461,3,59328,0.234,8047553.283,129
53,5,2,5,4077,214,0,4375,53361,5709,1427420,6699,average,2000,h264,1920,1080,1920x1080,24,8000,18.58,HTTP/1.1,2.242,72.763,10467.505,3.615,4.303,0.3506356083,1.861910597,4.019843177,0.5581083016,0.6337713461,1,50610,0.235,8004014.218,131
53,5,2,5,3896,153,0,4375,74636,5709,1427420,6867,average,2000,h264,1920,1080,1920x1080,24,8000,21.226,HTTP/1.1,2.242,72.763,10467.505,3.615,4.303,0.3506356083,1.861910597,4.019843177,0.5581083016,0.6337713461,2,36506,0.316,15544734.92,173
54,1,2,5,5169,553,0,4375,20649,5709,1427420,5708,exponential,2000,h264,1920,1080,1920x1080,24,8000,23.859,HTTP/1.1,2.242,72.763,10467.505,3.615,4.303,0.3506356083,1.861910597,4.019843177,0.5581083016,0.6337713461,1,48332,7.673,2789102.595,227
54,1,2,5,4932,456,0,4375,25042,5709,1427420,5966,exponential,2000,h264,1920,1080,1920x1080,24,8000,13.179,HTTP/1.1,2.721,73.117,11983.804,3.716,4.303,0.4347285418,1.864018364,4.078594697,0.5700757053,0.6337713461,2,37920,0.078,3412428.352,176
58,5,3,5,4468,278,0,4375,41076,5709,1427420,6357,average,2000,h264,1920,1080,1920x1080,24,8000,66.593,HTTP/1.1,2.059,72.628,9885.769,3.576,4.303,0.3136563466,1.861104085,3.995010458,0.5533975101,0.6337713461,1,51208,0.235,8028274.671,130
58,5,3,5,4062,217,0,4375,52623,5709,1427420,6759,average,2000,h264,1920,1080,1920x1080,24,8000,17.735,HTTP/1.1,2.059,72.628,9885.769,3.576,4.303,0.3136563466,1.861104085,3.995010458,0.5533975101,0.6337713461,2,37102,0.236,8059319.642,138
58,5,3,5,4682,246,0,4375,46420,5709,1427420,6086,average,2000,h264,1920,1080,1920x1080,24,8000,22.653,HTTP/1.1,2.242,72.763,10467.505,3.615,4.303,0.3506356083,1.861910597,4.019843177,0.5581083016,0.6337713461,3,48310,0.114,8038813.715,187
61,4,2,5,4959,288,0,4375,39650,5709,1427420,6105,average,2000,h264,1920,1080,1920x1080,24,8000,38.616,HTTP/1.1,2.242,72.763,10467.505,3.615,4.303,0.3506356083,1.861910597,4.019843177,0.5581083016,0.6337713461,1,41778,6.783,7021246.041,136
61,4,2,5,4728,232,0,4375,49221,5709,1427420,6326,average,2000,h264,1920,1080,1920x1080,24,8000,17.892,HTTP/1.1,2.426,72.899,11048.932,3.653,4.303,0.3848907965,1.862721571,4.043320301,0.5626496722,0.6337713461,2,55906,0.183,7312537.449,56
6,5,2,35,37297,411,0,4375,17580,3612,903187,33363,elastic,2000,h264,1920,1080,1920x1080,24,68000,14.109,HTTP/1.1,2.944,71.901,127748.744,3.768,4.301,0.4689378057,1.856734931,5.106356639,0.5761108941,0.6335694426,2,57208,0.657,2366087.33,175
3,4,2,42,51152,500,0,4375,11532,2883,720811,33595,elastic,2000,h264,1920,1080,1920x1080,24,82000,32.803,HTTP/1.1,3.063,72.352,156833.305,3.833,4.3,0.4861469968,1.859450541,5.195438295,0.5835388193,0.6334684556,1,50716,5.497,1595095.038,146
3,4,2,42,51183,408,0,4375,14133,2883,720811,33533,elastic,2000,h264,1920,1080,1920x1080,24,82000,24.15,HTTP/1.1,3.123,72.436,157338.841,3.845,4.3,0.4945719842,1.85995446,5.196835947,0.5848963441,0.6334684556,2,34224,9.108,1990135.356,112
8,2,2,42,58647,415,0,4375,13895,2883,720811,26142,elastic,2000,h264,1920,1080,1920x1080,24,82000,12.38,HTTP/1.1,3.123,72.436,157338.841,3.845,4.3,0.4945719842,1.85995446,5.196835947,0.5848963441,0.6334684556,1,51866,0.672,1909755.716,157
8,2,2,42,56203,159,0,4375,36267,2883,720811,28614,elastic,2000,h264,1920,1080,1920x1080,24,82000,15.353,HTTP/1.1,3.123,72.436,157338.841,3.845,4.3,0.4945719842,1.85995446,5.196835947,0.5848963441,0.6334684556,2,35358,0.097,6319205.623,87
21,1,3,42,65941,464,0,4375,12427,2883,720811,18805,elastic,2000,h264,1920,1080,1920x1080,24,82000,49.564,HTTP/1.1,3.123,72.436,157338.841,3.845,4.3,0.4945719842,1.85995446,5.196835947,0.5848963441,0.6334684556,1,56212,4.592,1843496.803,152
7,5,5,52,96400,235,0,4375,9369,1100,275228,8509,elastic,2000,h264,1920,1080,1920x1080,24,102000,37.224,HTTP/1.1,3.277,72.943,199551.279,3.917,4.299,0.5154764414,1.862983621,5.300054516,0.5929535715,0.6333674451,1,47806,6.413,1652256.586,43
19,5,5,39,75183,256,0,4375,18215,2331,582905,4666,arbiter,2000,h264,1920,1080,1920x1080,24,76000,7.679,HTTP/1.1,3.23,72.462,146757.268,3.869,4.299,0.5092025223,1.860110317,5.166599618,0.5875987297,0.6333674451,5,58180,6.022,2577600.573,52
27,2,2,40,63187,319,0,3918,13168,2100,525084,18029,bba,2000,h264,1920,1080,1920x1080,24,78000,0.353,HTTP/1.1,2.8,68.876,132060.974,3.393,4.299,0.4471580313,1.838067917,5.120774496,0.5305838596,0.6333674451,2,47158,0.214,1755425.139,75
30,1,3,40,65874,343,0,4375,13899,2383,595956,15346,bba,2000,h264,1920,1080,1920x1080,24,78000,0.305,HTTP/1.1,2.999,71.353,145758.914,3.747,4.299,0.4769764658,1.853412238,5.163635124,0.5736836931,0.6333674451,2,46238,0.117,1822269.022,136
35,5,2,40,55605,191,0,4375,24961,2383,595956,25506,bba,2000,h264,1920,1080,1920x1080,24,78000,0.239,HTTP/1.1,2.999,71.353,145758.914,3.747,4.299,0.4769764658,1.853412238,5.163635124,0.5736836931,0.6333674451,1,37118,0.213,3452168.049,71
35,5,2,40,55134,181,0,4375,26340,2383,595956,25978,bba,2000,h264,1920,1080,1920x1080,24,78000,0.294,HTTP/1.1,2.999,71.353,145758.914,3.747,4.299,0.4769764658,1.853412238,5.163635124,0.5736836931,0.6333674451,2,51246,0.158,3642226.842,71
36,4,2,40,56226,43,0,4375,110875,2383,595956,24855,bba,2000,h264,1920,1080,1920x1080,24,78000,0.254,HTTP/1.1,2.999,71.353,145758.914,3.747,4.299,0.4769764658,1.853412238,5.163635124,0.5736836931,0.6333674451,1,34700,0.099,21603413.19,86
36,4,2,40,55610,249,0,4375,19147,2383,595956,25452,bba,2000,h264,1920,1080,1920x1080,24,78000,0.252,HTTP/1.1,2.999,71.353,145758.914,3.747,4.299,0.4769764658,1.853412238,5.163635124,0.5736836931,0.6333674451,2,48828,0.148,2534322.102,107
37,4,3,40,62991,295,0,4375,16161,2383,595956,18147,bba,2000,h264,1920,1080,1920x1080,24,78000,0.265,HTTP/1.1,2.999,71.353,145758.914,3.747,4.299,0.4769764658,1.853412238,5.163635124,0.5736836931,0.6333674451,1,35526,0.07,2540326.223,116
37,4,3,40,62037,262,0,4375,18197,2383,595956,19118,bba,2000,h264,1920,1080,1920x1080,24,78000,0.274,HTTP/1.1,2.999,71.353,145758.914,3.747,4.299,0.4769764658,1.853412238,5.163635124,0.5736836931,0.6333674451,2,49650,0.085,2452238.728,74
39,2,3,40,65885,322,0,3918,13045,2100,525084,15378,bba,2000,h264,1920,1080,1920x1080,24,78000,0.269,HTTP/1.1,2.8,68.876,132060.974,3.393,4.299,0.4471580313,1.838067917,5.120774496,0.5305838596,0.6333674451,1,33790,0.187,1730653.541,77
39,2,3,40,68956,368,0,4375,12955,2383,595956,12350,bba,2000,h264,1920,1080,1920x1080,24,78000,0.582,HTTP/1.1,2.885,70.235,139366.542,3.588,4.299,0.4601458175,1.846553587,5.144158524,0.5548524344,0.6333674451,2,47940,0.091,1690156.378,140
39,2,3,40,69532,527,0,4375,9046,2383,595956,11818,bba,2000,h264,1920,1080,1920x1080,24,78000,0.243,HTTP/1.1,2.848,69.755,136626.954,3.519,4.299,0.454539985,1.843575343,5.135536386,0.5464192668,0.6333674451,3,59142,0.141,1180117.682,130
41,1,2,40,62867,335,0,4375,14231,2383,595956,18741,bba,2000,h264,1920,1080,1920x1080,24,78000,0.655,HTTP/1.1,2.999,71.353,145758.914,3.747,4.299,0.4769764658,1.853412238,5.163635124,0.5736836931,0.6333674451,2,45464,0.125,1929919.007,121
3,4,2,48,61664,560,0,4375,10183,2851,712828,35086,elastic,2000,h264,1920,1080,1920x1080,24,94000,20.175,HTTP/1.1,3.268,72.826,183083.419,3.9,4.298,0.5142820479,1.862286457,5.262649014,0.591064607,0.6332664112,1,50768,7.945,1372566.419,191
3,4,2,48,61569,537,0,4375,10619,2851,712828,35150,elastic,2000,h264,1920,1080,1920x1080,24,94000,16.972,HTTP/1.1,3.323,72.9,183588.955,3.911,4.298,0.5215303413,1.862727528,5.26384655,0.592287816,0.6332664112,2,34268,0.128,1420788.252,168
